Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
Màn hình HP 42.5'' 1AA85A4 (3840 x 2160/IPS/60Hz/8 ms),None,25.919.000đ,https://lh3.googleusercontent.com/j1-T51mRFkXDLGxHFJq7ZAi7-HDk-vmEZIqAlXue-yzDKmvlDxe5mLtpIGwbNmRfp4hKY0TEIPVh4v7KfbVY=w500-rw
Màn hình Philips 23.8" 243V7QJAB (1920 x 1080/IPS/60Hz/5 ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/AE5UaEQEoDzk1shcyHLrLYGdn75YvG_PMjSpIBsQIb4AD3boPK6bFHd4ksRgQQvvZ-ruIGRhTBFNl73dSw=w500-rw
Màn Hình AOC 23.8" PDS241/74 (1920x1080/IPS/75Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/khs0JxmUsTqCtXTUY6UmpjjGgMw_TWMNyVorIDas7RYC3PeEs8jttRYzdn4Bg51WZfKdprOXGfmxh2UnS2II=w500-rw
Màn Hình Dell 23.8" P2417H (1920x1080/IPS/60Hz/6ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/R6a6HckMypvXZKmRT2jj8JHkAvpVGYV2HSadxWxmOgoyQa2iONxpVwKVpeENjSbrapROFtb4cgMk6aHVcBlF=w500-rw
Màn Hình cong Samsung 23.5" LC24FG70FQEXXV (1920x1080/VA/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/L4YPBMFgTdWl7ILWHhqbKfTiICSP-FnKrW3hKTGDKXmz7UQjdU3Kf7WI9QdtNt7rrYOnJDeIELJZLwc7IZhr=w500-rw
Màn Hình cong Samsung 27" LC27FG70FQEXXV (1920x1080/VA/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/y5VGdCgAdsqME4JlBCnK-L_3ovroVbRsN741W8Gj2PLzcLh-ZC5urzsWkQWqhdoz6GxvERkLvkonFacceA=w500-rw
Màn Hình cong Samsung 23.5" LC24FG73FQEXXV (1920x1080/VA/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/OO_tUlCdceFv2tNYozu2yGpBxSVGIjEsR4CHlo2EeT7Vhu9Q24gS8D7cMO7K1RivW8Cus99lHbYEJy8V7Icl=w500-rw
Màn Hình cong LG 34" 34UC89G-B (2560x1080/IPS/144Hz/5ms/G-Sync),None,LIÊN HỆ,https://lh3.googleusercontent.com/Z7YgF2u0abj9Zi1Xu5a3gJVNJE3h4I0FMj1EtYGfuyowO3mmrCAUypKjudAWJSa0LGt3tOYPXk5tBj8VCxTs=w500-rw
Màn Hình HP 21.5" N223v (4AM19AA) (1920x1080/TN/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/sDgfR3UsmGVnyNmRxTOaRvhknwKfjoUzS9pgl5UjskwYUJFuGGRiUp_9Qz9D17n-kEaCSchB2IB2Nye9boU=w500-rw
Màn Hình ASUS ROG Swift 24.5" PG258Q (FullHD/TN/240Hz/1ms/G-Sync),None,LIÊN HỆ,https://lh3.googleusercontent.com/ED_N9Woq_c_gdR70KupG3X_642_RKxzjDrXgyQ5PxWwO3z8IXH6Am7O3sBTYNLfNZ_hDSPGisTkRYQ6TfIA=w500-rw
Màn hình LCDAOC C24G1 (1920 x 1080/VA/144Hz/1 ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/EH-RAgNuTb0wavepTyRMt-6vw3pi_RjKcyVNKyN54etYhKEwoGmlVxzztoUxcHIGHZEbXlILEuH6X7zXrNg=w500-rw
Màn hình LCDSAMSUNG LC32JG54QQE (2560 x 1440/VA/144Hz/4 ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/NCNSoUUJxSlR16nKjxwKvVQYTkG8Bca2WpRXlpUJHAPJb9ZDc7MIvhlLPivRw33yWuK3rmL-qOsWfucSkMQ=w500-rw
Màn hình LCDBenQ GW2283 (1920 x 1080/IPS/60Hz/5 ms,None,LIÊN HỆ,https://lh3.googleusercontent.com/mxDxGNP-H5x3yXkIKjwkGH_hvL88Ynnal0XHhJPlVxiq90cqG9g-H7_b0gVV-BmaJzjcnb13UJSbYH5VrA=w500-rw
Màn hình LCDLG 34GL750-B.ATV (2560 x 1080/IPS/144Hz/1 ms/G-Sync),None,LIÊN HỆ,https://lh3.googleusercontent.com/I8vVj8zdRHADZH3eCY1QhTIlgTszVGyheREKB1Yl52MqOS3s27nbdQQduTFg4SYOI8iQB8voWqSA9-9AUw=w500-rw
Màn hình LCDASUS MB169B+ (1920 x 1080/IPS/14 ms,None,LIÊN HỆ,https://lh3.googleusercontent.com/kkN4hMnfzmPP6GLEoYzEFCcI9pxFJc9UKnxCGv0fhkMwOOC_mKI5rjU6AC4SkE4ByBEMvW2Xs6WAgeFrWFJR=w500-rw
Màn hình LCDHP 5QG34AA (1920 x 1080/IPS/60Hz/5 ms,None,LIÊN HỆ,https://lh3.googleusercontent.com/LsAKPfUJ2mBzFQkIWiZy_XFYKHTOl8GnHOk_NhSLF8CaH7O1RybEmQPUSLRe4bcIbQza7mGZE4JpkaU9TbA=w500-rw
Màn hình LCDASUS BE229QLB (1920 x 1080/IPS/5 ms,None,LIÊN HỆ,https://lh3.googleusercontent.com/FrsTr95ztwSQMIxstbX-rkG2nJQ4Zg1owcSscHRstiCb198s588t4O8pnSOEOSih5Ui89cMl053Bm_TrXS4=w500-rw
Màn hình LCDSAMSUNG LC27G75TQSEXXV (2560 x 1440/VA/240Hz/1 ms,None,LIÊN HỆ,https://lh3.googleusercontent.com/CEWJvkpy2FGu4Ky_xxnb5h4ZFXHIbaIfdrUsDcUYVV_MUyfCzrEyh_d8SSK3aGcFZROyVxYZI5A81g4BPuHZ=w500-rw
Màn Hình ViewSonic 19.5" VX2039-sa (1440x900/IPS/75Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/9TQ4VtpH0iULG_chZ5TksvWrET9qe3gtpuyb81SBg0PNtdNGFAr2JJ2f78RR1HSzjSzeAx--NjQa05umUB8=w500-rw
Màn Hình cong ASUS 35" ROG Strix XG35VQ (4K/VA/100Hz/4ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/edk4m8QskmbowN7lVgBTY7JjUxhw83bvFLiJ_nZUo5MatLd8nAhbbG2bKL5lO1GQdv5dXAoazi_hYYlPRQmF=w500-rw
Màn Hình AOC 18.5" E970SWNL (1366x768/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/BY1Urwx6Qa2qJh-k2nLyFUGsvxd-CWFW1PHrcId9VC0PgRYoP3H85q_CsBA3L_WoJKMb6SUhvDZeBwAFyjMy=w500-rw
Màn Hình HP 24" 24F 3AL28AA (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/V2UjJUnoW6zyzcRa_my3oyUxOLVNOquANi87ldVMGTcT2U4G56TX3stz7LkO7fc3pSIux3dcq1VdbXRC7Xry=w500-rw
Màn Hình cong MSI Optix 27" MAG27C (1920x1080/VA/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/Rk-E0tRhy6JAVVSxnML2g0esdMX_RlR6lqD1HmzA7UQwzE-CrfOtKkcCVWxf2O-AFeSR9v40Uon7KzAUB_LP=w500-rw
Màn hình LCD Viewsonic 32" VX3276 (1920 x 1080/IPS/75Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/uDtz5zXTdNTBmhuhztQUeKzHBccju3fFRjSun-Tr_nUqUP0NnnhEUaQyZNogsiRPBo3tJFJIu6iLjB9NOHg=w500-rw
Màn hình LCD Dell 24" S2419HGF(1920 x 1080/TN/144Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/tlasVNnApUBGyxUIfDulzdbgr81UMjCdiIiWHIuck4IgMnUCNjVK2k73bocUoVh1qFdei5NLfBAuOGVMeAA=w500-rw
Màn hình LCD HP 22 inch V220 - 4CJ27AA(FHD/TN/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/WODfIFbRS6_3Gv0kgq5vugcyf4iC0Kx2KU0LGAhmHWqKZaqB9o1mTqAzkt2WaBR85YfjYeufZj_1XWsxNqk9=w500-rw
Màn hình LCDACER VG271UP (2560 x 1440/IPS/144Hz/1 ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/2ajFPJTljgF3GAaeIPFcomMzbeOHoyHk4O5dNOHEfFS4ebyOM9aVjdd1P8hcx3sR-622LGNL1hrdcqt211g=w500-rw
